TestType,Iteration,Elapsed_ms,Result
KeyGen,822,82,SUCCESS
KeyGen,823,82,SUCCESS
KeyGen,824,81,SUCCESS
KeyGen,825,82,SUCCESS
KeyGen,826,82,SUCCESS
KeyGen,827,82,SUCCESS
KeyGen,828,81,SUCCESS
KeyGen,829,83,SUCCESS
KeyGen,830,82,SUCCESS
KeyGen,831,81,SUCCESS
KeyGen,832,82,SUCCESS
KeyGen,833,82,SUCCESS
KeyGen,834,82,SUCCESS
KeyGen,835,82,SUCCESS
KeyGen,836,81,SUCCESS
KeyGen,837,81,SUCCESS
KeyGen,838,81,SUCCESS
KeyGen,839,82,SUCCESS
KeyGen,840,82,SUCCESS
KeyGen,841,81,SUCCESS
KeyGen,842,81,SUCCESS
KeyGen,843,82,SUCCESS
KeyGen,844,82,SUCCESS
KeyGen,845,82,SUCCESS
KeyGen,846,82,SUCCESS
KeyGen,847,82,SUCCESS
KeyGen,848,81,SUCCESS
KeyGen,849,82,SUCCESS
KeyGen,850,82,SUCCESS
KeyGen,851,82,SUCCESS
KeyGen,852,82,SUCCESS
KeyGen,853,81,SUCCESS
KeyGen,854,82,SUCCESS
KeyGen,855,82,SUCCESS
KeyGen,856,82,SUCCESS
KeyGen,857,81,SUCCESS
KeyGen,858,82,SUCCESS
KeyGen,859,82,SUCCESS
KeyGen,860,82,SUCCESS
KeyGen,861,82,SUCCESS
KeyGen,862,82,SUCCESS
KeyGen,863,82,SUCCESS
KeyGen,864,82,SUCCESS
KeyGen,865,82,SUCCESS
KeyGen,866,81,SUCCESS
KeyGen,867,82,SUCCESS
KeyGen,868,82,SUCCESS
KeyGen,869,82,SUCCESS
KeyGen,870,82,SUCCESS
KeyGen,871,83,SUCCESS
KeyGen,872,82,SUCCESS
KeyGen,873,81,SUCCESS
KeyGen,874,83,SUCCESS
KeyGen,875,81,SUCCESS
KeyGen,876,82,SUCCESS
KeyGen,877,82,SUCCESS
KeyGen,878,82,SUCCESS
KeyGen,879,82,SUCCESS
KeyGen,880,82,SUCCESS
KeyGen,881,82,SUCCESS
KeyGen,882,82,SUCCESS
KeyGen,883,82,SUCCESS
KeyGen,884,82,SUCCESS
KeyGen,885,81,SUCCESS
KeyGen,886,82,SUCCESS
KeyGen,887,82,SUCCESS
KeyGen,888,82,SUCCESS
KeyGen,889,82,SUCCESS
KeyGen,890,82,SUCCESS
KeyGen,891,82,SUCCESS
KeyGen,892,82,SUCCESS
KeyGen,893,81,SUCCESS
KeyGen,894,81,SUCCESS
KeyGen,895,82,SUCCESS
KeyGen,896,82,SUCCESS
KeyGen,897,82,SUCCESS
KeyGen,898,81,SUCCESS
KeyGen,899,81,SUCCESS
KeyGen,900,81,SUCCESS
KeyGen,901,82,SUCCESS
KeyGen,902,82,SUCCESS
KeyGen,903,82,SUCCESS
KeyGen,904,82,SUCCESS
KeyGen,905,82,SUCCESS
KeyGen,906,81,SUCCESS
KeyGen,907,82,SUCCESS
KeyGen,908,82,SUCCESS
KeyGen,909,82,SUCCESS
KeyGen,910,82,SUCCESS
KeyGen,911,81,SUCCESS
KeyGen,912,82,SUCCESS
KeyGen,913,82,SUCCESS
KeyGen,914,82,SUCCESS
KeyGen,915,82,SUCCESS
KeyGen,916,82,SUCCESS
KeyGen,917,81,SUCCESS
KeyGen,918,82,SUCCESS
KeyGen,919,82,SUCCESS
KeyGen,920,82,SUCCESS
KeyGen,921,81,SUCCESS
KeyGen,922,81,SUCCESS
KeyGen,923,82,SUCCESS
KeyGen,924,82,SUCCESS
KeyGen,925,82,SUCCESS
KeyGen,926,81,SUCCESS
KeyGen,927,82,SUCCESS
KeyGen,928,82,SUCCESS
KeyGen,929,82,SUCCESS
KeyGen,930,82,SUCCESS
KeyGen,931,81,SUCCESS
KeyGen,932,82,SUCCESS
KeyGen,933,81,SUCCESS
KeyGen,934,82,SUCCESS
KeyGen,935,82,SUCCESS
KeyGen,936,82,SUCCESS
KeyGen,937,81,SUCCESS
KeyGen,938,81,SUCCESS
KeyGen,939,82,SUCCESS
KeyGen,940,82,SUCCESS
KeyGen,941,81,SUCCESS
KeyGen,942,81,SUCCESS
KeyGen,943,82,SUCCESS
KeyGen,944,82,SUCCESS
KeyGen,945,82,SUCCESS
KeyGen,946,82,SUCCESS
KeyGen,947,82,SUCCESS
KeyGen,948,81,SUCCESS
KeyGen,949,82,SUCCESS
KeyGen,950,82,SUCCESS
KeyGen,951,82,SUCCESS
KeyGen,952,81,SUCCESS
KeyGen,953,81,SUCCESS
KeyGen,954,82,SUCCESS
KeyGen,955,81,SUCCESS
KeyGen,956,82,SUCCESS
KeyGen,957,82,SUCCESS
KeyGen,958,81,SUCCESS
KeyGen,959,82,SUCCESS
KeyGen,960,82,SUCCESS
KeyGen,961,82,SUCCESS
KeyGen,962,81,SUCCESS
KeyGen,963,81,SUCCESS
KeyGen,964,82,SUCCESS
KeyGen,965,82,SUCCESS
KeyGen,966,82,SUCCESS
KeyGen,967,81,SUCCESS
KeyGen,968,81,SUCCESS
KeyGen,969,82,SUCCESS
KeyGen,970,82,SUCCESS
KeyGen,971,82,SUCCESS
KeyGen,972,81,SUCCESS
KeyGen,973,82,SUCCESS
KeyGen,974,82,SUCCESS
KeyGen,975,82,SUCCESS
KeyGen,976,81,SUCCESS
KeyGen,977,81,SUCCESS
KeyGen,978,82,SUCCESS
KeyGen,979,82,SUCCESS
KeyGen,980,82,SUCCESS
KeyGen,981,82,SUCCESS
KeyGen,982,82,SUCCESS
KeyGen,983,82,SUCCESS
KeyGen,984,82,SUCCESS
KeyGen,985,81,SUCCESS
KeyGen,986,82,SUCCESS
KeyGen,987,82,SUCCESS
KeyGen,988,82,SUCCESS
KeyGen,989,82,SUCCESS
KeyGen,990,82,SUCCESS
KeyGen,991,82,SUCCESS
KeyGen,992,81,SUCCESS
KeyGen,993,82,SUCCESS
KeyGen,994,82,SUCCESS
KeyGen,995,82,SUCCESS
KeyGen,996,82,SUCCESS
KeyGen,997,81,SUCCESS
KeyGen,998,82,SUCCESS
KeyGen,999,82,SUCCESS
KeyGen,1000,82,SUCCESS
TLSHandshake,1,1643,SUCCESS
TLSHandshake,2,1549,SUCCESS
TLSHandshake,3,1518,SUCCESS
TLSHandshake,4,1678,SUCCESS
TLSHandshake,5,1749,SUCCESS
TLSHandshake,6,1690,SUCCESS
TLSHandshake,7,1699,SUCCESS
TLSHandshake,8,1850,SUCCESS
TLSHandshake,9,1653,SUCCESS
TLSHandshake,10,1655,SUCCESS
TLSHandshake,11,3259,SUCCESS
TLSHandshake,12,1594,SUCCESS
TLSHandshake,13,1663,SUCCESS
TLSHandshake,14,1525,SUCCESS
TLSHandshake,15,1545,SUCCESS
TLSHandshake,16,1575,SUCCESS
TLSHandshake,17,1556,SUCCESS
TLSHandshake,18,1515,SUCCESS
TLSHandshake,19,1550,SUCCESS
TLSHandshake,20,1528,SUCCESS
TLSHandshake,21,1525,SUCCESS
TLSHandshake,22,1543,SUCCESS
TLSHandshake,23,1548,SUCCESS
TLSHandshake,24,1513,SUCCESS
TLSHandshake,25,1512,SUCCESS
TLSHandshake,26,1555,SUCCESS
TLSHandshake,27,1756,SUCCESS
TLSHandshake,28,1526,SUCCESS
TLSHandshake,29,1665,SUCCESS
TLSHandshake,30,1641,SUCCESS
TLSHandshake,31,1761,SUCCESS
TLSHandshake,32,1762,SUCCESS
TLSHandshake,33,1645,SUCCESS
TLSHandshake,34,1912,SUCCESS
TLSHandshake,35,1631,SUCCESS
TLSHandshake,36,1707,SUCCESS
TLSHandshake,37,1699,SUCCESS
TLSHandshake,38,1944,SUCCESS
TLSHandshake,39,1612,SUCCESS
TLSHandshake,40,1850,SUCCESS
TLSHandshake,41,1646,SUCCESS
TLSHandshake,42,1763,SUCCESS
TLSHandshake,43,1642,SUCCESS
TLSHandshake,44,4470,SUCCESS
TLSHandshake,45,1812,SUCCESS
TLSHandshake,46,1692,SUCCESS
TLSHandshake,47,4251,SUCCESS
TLSHandshake,48,1602,SUCCESS
TLSHandshake,49,1693,SUCCESS
TLSHandshake,50,1716,SUCCESS
TLSHandshake,51,1736,SUCCESS
TLSHandshake,52,2121,SUCCESS
TLSHandshake,53,1808,SUCCESS
TLSHandshake,54,1668,SUCCESS
TLSHandshake,55,1507,SUCCESS
TLSHandshake,56,1587,SUCCESS
TLSHandshake,57,1673,SUCCESS
TLSHandshake,58,1932,SUCCESS
TLSHandshake,59,2029,SUCCESS
TLSHandshake,60,1682,SUCCESS
TLSHandshake,61,1631,SUCCESS
TLSHandshake,62,1585,SUCCESS
TLSHandshake,63,1510,SUCCESS
TLSHandshake,64,1794,SUCCESS
TLSHandshake,65,1758,SUCCESS
TLSHandshake,66,1762,SUCCESS
TLSHandshake,67,1900,SUCCESS
TLSHandshake,68,1665,SUCCESS
TLSHandshake,69,1587,SUCCESS
TLSHandshake,70,1816,SUCCESS
TLSHandshake,71,1532,SUCCESS
TLSHandshake,72,1812,SUCCESS
TLSHandshake,73,1731,SUCCESS
TLSHandshake,74,1658,SUCCESS
TLSHandshake,75,1716,SUCCESS
TLSHandshake,76,1738,SUCCESS
TLSHandshake,77,1650,SUCCESS
TLSHandshake,78,1699,SUCCESS
TLSHandshake,79,1853,SUCCESS
TLSHandshake,80,1619,SUCCESS
TLSHandshake,81,1531,SUCCESS
TLSHandshake,82,1704,SUCCESS
TLSHandshake,83,1760,SUCCESS
TLSHandshake,84,1742,SUCCESS
TLSHandshake,85,1625,SUCCESS
TLSHandshake,86,1895,SUCCESS
TLSHandshake,87,1677,SUCCESS
TLSHandshake,88,1823,SUCCESS
TLSHandshake,89,1792,SUCCESS
TLSHandshake,90,1547,SUCCESS
TLSHandshake,91,1649,SUCCESS
TLSHandshake,92,1598,SUCCESS
TLSHandshake,93,1749,SUCCESS
TLSHandshake,94,1617,SUCCESS
TLSHandshake,95,1881,SUCCESS
TLSHandshake,96,1736,SUCCESS
TLSHandshake,97,1649,SUCCESS
TLSHandshake,98,1625,SUCCESS
TLSHandshake,99,1698,SUCCESS
TLSHandshake,100,1833,SUCCESS
TLSHandshake,101,1665,SUCCESS
TLSHandshake,102,1604,SUCCESS
TLSHandshake,103,1655,SUCCESS
TLSHandshake,104,1809,SUCCESS
TLSHandshake,105,1633,SUCCESS
TLSHandshake,106,1708,SUCCESS
TLSHandshake,107,1751,SUCCESS
TLSHandshake,108,1604,SUCCESS
TLSHandshake,109,1599,SUCCESS
TLSHandshake,110,1792,SUCCESS
TLSHandshake,111,1727,SUCCESS
TLSHandshake,112,1877,SUCCESS
TLSHandshake,113,1781,SUCCESS
TLSHandshake,114,1677,SUCCESS
TLSHandshake,115,1775,SUCCESS
TLSHandshake,116,1523,SUCCESS
TLSHandshake,117,1658,SUCCESS
TLSHandshake,118,1691,SUCCESS
TLSHandshake,119,1710,SUCCESS
TLSHandshake,120,1611,SUCCESS
TLSHandshake,121,1602,SUCCESS
TLSHandshake,122,1650,SUCCESS
TLSHandshake,123,1531,SUCCESS
TLSHandshake,124,1807,SUCCESS
TLSHandshake,125,4155,SUCCESS
TLSHandshake,126,1670,SUCCESS
TLSHandshake,127,1770,SUCCESS
TLSHandshake,128,1755,SUCCESS
TLSHandshake,129,1711,SUCCESS
TLSHandshake,130,1549,SUCCESS
TLSHandshake,131,1571,SUCCESS
TLSHandshake,132,1773,SUCCESS
TLSHandshake,133,1603,SUCCESS
TLSHandshake,134,1692,SUCCESS
TLSHandshake,135,1644,SUCCESS
TLSHandshake,136,15131,FAILED
TLSHandshake,137,3020,SUCCESS
TLSHandshake,138,1667,SUCCESS
TLSHandshake,139,3603,SUCCESS
TLSHandshake,140,1632,SUCCESS
TLSHandshake,141,1698,SUCCESS
TLSHandshake,142,1706,SUCCESS
TLSHandshake,143,1852,SUCCESS
TLSHandshake,144,1649,SUCCESS
TLSHandshake,145,1646,SUCCESS
TLSHandshake,146,3038,SUCCESS
TLSHandshake,147,1592,SUCCESS
TLSHandshake,148,1521,SUCCESS
TLSHandshake,149,1570,SUCCESS
TLSHandshake,150,1556,SUCCESS
TLSHandshake,151,1532,SUCCESS
TLSHandshake,152,1765,SUCCESS
TLSHandshake,153,2773,SUCCESS
TLSHandshake,154,3523,SUCCESS
TLSHandshake,155,1777,SUCCESS
TLSHandshake,156,1716,SUCCESS
TLSHandshake,157,1737,SUCCESS
TLSHandshake,158,1864,SUCCESS
TLSHandshake,159,1692,SUCCESS
TLSHandshake,160,1813,SUCCESS
TLSHandshake,161,1580,SUCCESS
TLSHandshake,162,1543,SUCCESS
TLSHandshake,163,5440,SUCCESS
TLSHandshake,164,1630,SUCCESS
TLSHandshake,165,1640,SUCCESS
TLSHandshake,166,1692,SUCCESS
TLSHandshake,167,1855,SUCCESS
TLSHandshake,168,1597,SUCCESS
TLSHandshake,169,3899,SUCCESS
TLSHandshake,170,1765,SUCCESS
TLSHandshake,171,1643,SUCCESS
TLSHandshake,172,1705,SUCCESS
TLSHandshake,173,1591,SUCCESS
TLSHandshake,174,1734,SUCCESS
TLSHandshake,175,1970,SUCCESS
TLSHandshake,176,1978,SUCCESS
TLSHandshake,177,1719,SUCCESS
TLSHandshake,178,1650,SUCCESS
TLSHandshake,179,1764,SUCCESS
TLSHandshake,180,1714,SUCCESS
TLSHandshake,181,1591,SUCCESS
TLSHandshake,182,1706,SUCCESS
TLSHandshake,183,1652,SUCCESS
TLSHandshake,184,1673,SUCCESS
TLSHandshake,185,1619,SUCCESS
TLSHandshake,186,1570,SUCCESS
TLSHandshake,187,1648,SUCCESS
TLSHandshake,188,1785,SUCCESS
TLSHandshake,189,1673,SUCCESS
TLSHandshake,190,1579,SUCCESS
TLSHandshake,191,1539,SUCCESS
TLSHandshake,192,1713,SUCCESS
TLSHandshake,193,1589,SUCCESS
TLSHandshake,194,1576,SUCCESS
TLSHandshake,195,1640,SUCCESS
TLSHandshake,196,1588,SUCCESS
TLSHandshake,197,1610,SUCCESS
TLSHandshake,198,1660,SUCCESS
TLSHandshake,199,1742,SUCCESS
TLSHandshake,200,1799,SUCCESS
TLSHandshake,201,1740,SUCCESS
TLSHandshake,202,1716,SUCCESS
TLSHandshake,203,1993,SUCCESS
TLSHandshake,204,1669,SUCCESS
TLSHandshake,205,1682,SUCCESS
TLSHandshake,206,1794,SUCCESS
TLSHandshake,207,1767,SUCCESS
TLSHandshake,208,1739,SUCCESS
TLSHandshake,209,1623,SUCCESS
TLSHandshake,210,1547,SUCCESS
TLSHandshake,211,1625,SUCCESS
TLSHandshake,212,1704,SUCCESS
TLSHandshake,213,1848,SUCCESS
TLSHandshake,214,1780,SUCCESS
TLSHandshake,215,1686,SUCCESS
TLSHandshake,216,8573,SUCCESS
TLSHandshake,217,1734,SUCCESS
TLSHandshake,218,1701,SUCCESS
TLSHandshake,219,1623,SUCCESS
TLSHandshake,220,1579,SUCCESS
TLSHandshake,221,1704,SUCCESS
TLSHandshake,222,1741,SUCCESS
TLSHandshake,223,1709,SUCCESS
TLSHandshake,224,1999,SUCCESS
TLSHandshake,225,1608,SUCCESS
TLSHandshake,226,1594,SUCCESS
TLSHandshake,227,2643,SUCCESS
TLSHandshake,228,2602,SUCCESS
TLSHandshake,229,1726,SUCCESS
TLSHandshake,230,1548,SUCCESS
TLSHandshake,231,1527,SUCCESS
TLSHandshake,232,3551,SUCCESS
TLSHandshake,233,1536,SUCCESS
TLSHandshake,234,1502,SUCCESS
TLSHandshake,235,1667,SUCCESS
TLSHandshake,236,1778,SUCCESS
TLSHandshake,237,1835,SUCCESS
TLSHandshake,238,1620,SUCCESS
TLSHandshake,239,2418,SUCCESS
TLSHandshake,240,1604,SUCCESS
TLSHandshake,241,1540,SUCCESS
TLSHandshake,242,2616,SUCCESS
TLSHandshake,243,5000,FAILED
TLSHandshake,244,5784,SUCCESS
TLSHandshake,245,1746,SUCCESS
TLSHandshake,246,1707,SUCCESS
TLSHandshake,247,1591,SUCCESS
TLSHandshake,248,1650,SUCCESS
TLSHandshake,249,1626,SUCCESS
TLSHandshake,250,1673,SUCCESS
TLSHandshake,251,1757,SUCCESS
TLSHandshake,252,1812,SUCCESS
TLSHandshake,253,1643,SUCCESS
TLSHandshake,254,2012,SUCCESS
TLSHandshake,255,1846,SUCCESS
TLSHandshake,256,1643,SUCCESS
TLSHandshake,257,1637,SUCCESS
TLSHandshake,258,1543,SUCCESS
TLSHandshake,259,1545,SUCCESS
TLSHandshake,260,1635,SUCCESS
TLSHandshake,261,1693,SUCCESS
TLSHandshake,262,1708,SUCCESS
TLSHandshake,263,1707,SUCCESS
TLSHandshake,264,1741,SUCCESS
TLSHandshake,265,1758,SUCCESS
TLSHandshake,266,1802,SUCCESS
TLSHandshake,267,1676,SUCCESS
TLSHandshake,268,4670,SUCCESS
TLSHandshake,269,1922,SUCCESS
TLSHandshake,270,1627,SUCCESS
TLSHandshake,271,1570,SUCCESS
TLSHandshake,272,2428,SUCCESS
TLSHandshake,273,1695,SUCCESS
TLSHandshake,274,1655,SUCCESS
TLSHandshake,275,1864,SUCCESS
TLSHandshake,276,1730,SUCCESS
TLSHandshake,277,3899,SUCCESS
TLSHandshake,278,1651,SUCCESS
TLSHandshake,279,2887,SUCCESS
TLSHandshake,280,9693,SUCCESS
TLSHandshake,281,2667,SUCCESS
TLSHandshake,282,3668,SUCCESS
TLSHandshake,283,1931,SUCCESS
TLSHandshake,284,1769,SUCCESS
TLSHandshake,285,1734,SUCCESS
TLSHandshake,286,1757,SUCCESS
TLSHandshake,287,1750,SUCCESS
TLSHandshake,288,3879,SUCCESS
TLSHandshake,289,1649,SUCCESS
TLSHandshake,290,4128,SUCCESS
TLSHandshake,291,1972,SUCCESS
TLSHandshake,292,4157,SUCCESS
TLSHandshake,293,1766,SUCCESS
TLSHandshake,294,1935,SUCCESS
TLSHandshake,295,1757,SUCCESS
TLSHandshake,296,1900,SUCCESS
TLSHandshake,297,1876,SUCCESS
TLSHandshake,298,2608,SUCCESS
TLSHandshake,299,1689,SUCCESS
TLSHandshake,300,1834,SUCCESS
TLSHandshake,301,1544,SUCCESS
TLSHandshake,302,1695,SUCCESS
TLSHandshake,303,1830,SUCCESS
TLSHandshake,304,15149,FAILED
TLSHandshake,305,7059,SUCCESS
TLSHandshake,306,3712,SUCCESS
TLSHandshake,307,1793,SUCCESS
TLSHandshake,308,2021,SUCCESS
TLSHandshake,309,1887,SUCCESS
TLSHandshake,310,4526,SUCCESS
TLSHandshake,311,15116,FAILED
TLSHandshake,312,2170,SUCCESS
TLSHandshake,313,4647,SUCCESS
TLSHandshake,314,1575,SUCCESS
TLSHandshake,315,2642,SUCCESS
TLSHandshake,316,1595,SUCCESS
TLSHandshake,317,1740,SUCCESS
TLSHandshake,318,5589,SUCCESS
TLSHandshake,319,1525,SUCCESS
TLSHandshake,320,1670,SUCCESS
TLSHandshake,321,1650,SUCCESS
TLSHandshake,322,1526,SUCCESS
TLSHandshake,323,1996,SUCCESS
TLSHandshake,324,1865,SUCCESS
TLSHandshake,325,1703,SUCCESS
TLSHandshake,326,4572,SUCCESS
TLSHandshake,327,1697,SUCCESS
TLSHandshake,328,1668,SUCCESS
TLSHandshake,329,1725,SUCCESS
TLSHandshake,330,1557,SUCCESS
TLSHandshake,331,1666,SUCCESS
TLSHandshake,332,1671,SUCCESS
TLSHandshake,333,1977,SUCCESS
TLSHandshake,334,1869,SUCCESS
TLSHandshake,335,1838,SUCCESS
TLSHandshake,336,1741,SUCCESS
TLSHandshake,337,1746,SUCCESS
TLSHandshake,338,1757,SUCCESS
TLSHandshake,339,1729,SUCCESS
TLSHandshake,340,1780,SUCCESS
TLSHandshake,341,1694,SUCCESS
TLSHandshake,342,3626,SUCCESS
TLSHandshake,343,1627,SUCCESS
TLSHandshake,344,1651,SUCCESS
TLSHandshake,345,4413,SUCCESS
TLSHandshake,346,2106,SUCCESS
TLSHandshake,347,1582,SUCCESS
TLSHandshake,348,4738,SUCCESS
TLSHandshake,349,1953,SUCCESS
TLSHandshake,350,1910,SUCCESS
TLSHandshake,351,1721,SUCCESS
TLSHandshake,352,1551,SUCCESS
TLSHandshake,353,1731,SUCCESS
TLSHandshake,354,1847,SUCCESS
TLSHandshake,355,1705,SUCCESS
TLSHandshake,356,1857,SUCCESS
TLSHandshake,357,2750,SUCCESS
TLSHandshake,358,1540,SUCCESS
TLSHandshake,359,1751,SUCCESS
TLSHandshake,360,1751,SUCCESS
TLSHandshake,361,4324,SUCCESS
TLSHandshake,362,2084,SUCCESS
TLSHandshake,363,1761,SUCCESS
TLSHandshake,364,1810,SUCCESS
TLSHandshake,365,4438,SUCCESS
TLSHandshake,366,1787,SUCCESS
TLSHandshake,367,1819,SUCCESS
TLSHandshake,368,1651,SUCCESS
TLSHandshake,369,1748,SUCCESS
TLSHandshake,370,2041,SUCCESS
TLSHandshake,371,2571,SUCCESS
TLSHandshake,372,3873,SUCCESS
TLSHandshake,373,1957,SUCCESS
TLSHandshake,374,1908,SUCCESS
TLSHandshake,375,1630,SUCCESS
TLSHandshake,376,4023,SUCCESS
TLSHandshake,377,1710,SUCCESS
TLSHandshake,378,1643,SUCCESS
TLSHandshake,379,1656,SUCCESS
TLSHandshake,380,1609,SUCCESS
TLSHandshake,381,1543,SUCCESS
TLSHandshake,382,1615,SUCCESS
TLSHandshake,383,4749,SUCCESS
TLSHandshake,384,1740,SUCCESS
TLSHandshake,385,1713,SUCCESS
TLSHandshake,386,1803,SUCCESS
TLSHandshake,387,1951,SUCCESS
TLSHandshake,388,1606,SUCCESS
TLSHandshake,389,1800,SUCCESS
TLSHandshake,390,1594,SUCCESS
TLSHandshake,391,3964,SUCCESS
TLSHandshake,392,9876,SUCCESS
TLSHandshake,393,2023,SUCCESS
TLSHandshake,394,1701,SUCCESS
TLSHandshake,395,1779,SUCCESS
TLSHandshake,396,1623,SUCCESS
TLSHandshake,397,1549,SUCCESS
TLSHandshake,398,3383,SUCCESS
TLSHandshake,399,1830,SUCCESS
TLSHandshake,400,1680,SUCCESS
TLSHandshake,401,1670,SUCCESS
TLSHandshake,402,1631,SUCCESS
TLSHandshake,403,1698,SUCCESS
TLSHandshake,404,1954,SUCCESS
TLSHandshake,405,1705,SUCCESS
TLSHandshake,406,1800,SUCCESS
TLSHandshake,407,2050,SUCCESS
TLSHandshake,408,1737,SUCCESS
TLSHandshake,409,1784,SUCCESS
TLSHandshake,410,1868,SUCCESS
TLSHandshake,411,1891,SUCCESS
TLSHandshake,412,1791,SUCCESS
TLSHandshake,413,1611,SUCCESS
TLSHandshake,414,1792,SUCCESS
TLSHandshake,415,1655,SUCCESS
TLSHandshake,416,1862,SUCCESS
TLSHandshake,417,1698,SUCCESS
TLSHandshake,418,1769,SUCCESS
TLSHandshake,419,1985,SUCCESS
TLSHandshake,420,1669,SUCCESS
TLSHandshake,421,1689,SUCCESS
TLSHandshake,422,1689,SUCCESS
TLSHandshake,423,4361,SUCCESS
TLSHandshake,424,1785,SUCCESS
TLSHandshake,425,1782,SUCCESS
TLSHandshake,426,1849,SUCCESS
TLSHandshake,427,1705,SUCCESS
TLSHandshake,428,1656,SUCCESS
TLSHandshake,429,1751,SUCCESS
TLSHandshake,430,1650,SUCCESS
TLSHandshake,431,1784,SUCCESS
TLSHandshake,432,1700,SUCCESS
TLSHandshake,433,1588,SUCCESS
TLSHandshake,434,1886,SUCCESS
TLSHandshake,435,3954,SUCCESS
TLSHandshake,436,3532,SUCCESS
TLSHandshake,437,1756,SUCCESS
TLSHandshake,438,1757,SUCCESS
TLSHandshake,439,1950,SUCCESS
TLSHandshake,440,1759,SUCCESS
TLSHandshake,441,1593,SUCCESS
TLSHandshake,442,1556,SUCCESS
TLSHandshake,443,1688,SUCCESS
TLSHandshake,444,1606,SUCCESS
TLSHandshake,445,1639,SUCCESS
TLSHandshake,446,4692,SUCCESS
TLSHandshake,447,1798,SUCCESS
TLSHandshake,448,1665,SUCCESS
TLSHandshake,449,1629,SUCCESS
TLSHandshake,450,1782,SUCCESS
TLSHandshake,451,1685,SUCCESS
TLSHandshake,452,1745,SUCCESS
TLSHandshake,453,1689,SUCCESS
TLSHandshake,454,1550,SUCCESS
TLSHandshake,455,1574,SUCCESS
TLSHandshake,456,1873,SUCCESS
TLSHandshake,457,1633,SUCCESS
TLSHandshake,458,1721,SUCCESS
TLSHandshake,459,1657,SUCCESS
TLSHandshake,460,1547,SUCCESS
TLSHandshake,461,1666,SUCCESS
TLSHandshake,462,1782,SUCCESS
TLSHandshake,463,1810,SUCCESS
TLSHandshake,464,1647,SUCCESS
TLSHandshake,465,1568,SUCCESS
TLSHandshake,466,6257,SUCCESS
TLSHandshake,467,1547,SUCCESS
TLSHandshake,468,1770,SUCCESS
TLSHandshake,469,1855,SUCCESS
TLSHandshake,470,1604,SUCCESS
TLSHandshake,471,1675,SUCCESS
TLSHandshake,472,1670,SUCCESS
TLSHandshake,473,1705,SUCCESS
TLSHandshake,474,4404,SUCCESS
TLSHandshake,475,1670,SUCCESS
TLSHandshake,476,1648,SUCCESS
TLSHandshake,477,1706,SUCCESS
TLSHandshake,478,2043,SUCCESS
TLSHandshake,479,1630,SUCCESS
TLSHandshake,480,4338,SUCCESS
TLSHandshake,481,5946,SUCCESS
TLSHandshake,482,1812,SUCCESS
TLSHandshake,483,1644,SUCCESS
TLSHandshake,484,1796,SUCCESS
TLSHandshake,485,1604,SUCCESS
TLSHandshake,486,1700,SUCCESS
TLSHandshake,487,1642,SUCCESS
TLSHandshake,488,1859,SUCCESS
TLSHandshake,489,1767,SUCCESS
TLSHandshake,490,1712,SUCCESS
TLSHandshake,491,1753,SUCCESS
TLSHandshake,492,1785,SUCCESS
TLSHandshake,493,1746,SUCCESS
TLSHandshake,494,4733,SUCCESS
TLSHandshake,495,1821,SUCCESS
TLSHandshake,496,1644,SUCCESS
TLSHandshake,497,1552,SUCCESS
TLSHandshake,498,1548,SUCCESS
TLSHandshake,499,1884,SUCCESS
TLSHandshake,500,1640,SUCCESS
TLSHandshake,501,1600,SUCCESS
TLSHandshake,502,1817,SUCCESS
TLSHandshake,503,1694,SUCCESS
TLSHandshake,504,1706,SUCCESS
TLSHandshake,505,1588,SUCCESS
TLSHandshake,506,1705,SUCCESS
TLSHandshake,507,1513,SUCCESS
TLSHandshake,508,1794,SUCCESS
TLSHandshake,509,1758,SUCCESS
TLSHandshake,510,1658,SUCCESS
TLSHandshake,511,1575,SUCCESS
TLSHandshake,512,1653,SUCCESS
TLSHandshake,513,1547,SUCCESS
TLSHandshake,514,1698,SUCCESS
TLSHandshake,515,1602,SUCCESS
TLSHandshake,516,1699,SUCCESS
TLSHandshake,517,1560,SUCCESS
TLSHandshake,518,1737,SUCCESS
TLSHandshake,519,1595,SUCCESS
TLSHandshake,520,1704,SUCCESS
TLSHandshake,521,1597,SUCCESS
TLSHandshake,522,1552,SUCCESS
TLSHandshake,523,1549,SUCCESS
TLSHandshake,524,1697,SUCCESS
TLSHandshake,525,1853,SUCCESS
TLSHandshake,526,1597,SUCCESS
TLSHandshake,527,1798,SUCCESS
TLSHandshake,528,1604,SUCCESS
TLSHandshake,529,1547,SUCCESS
TLSHandshake,530,1655,SUCCESS
TLSHandshake,531,1541,SUCCESS
TLSHandshake,532,1598,SUCCESS
TLSHandshake,533,1655,SUCCESS
TLSHandshake,534,1749,SUCCESS
TLSHandshake,535,1649,SUCCESS
TLSHandshake,536,1892,SUCCESS
TLSHandshake,537,1712,SUCCESS
TLSHandshake,538,1703,SUCCESS
TLSHandshake,539,1597,SUCCESS
TLSHandshake,540,1701,SUCCESS
TLSHandshake,541,1657,SUCCESS
TLSHandshake,542,1649,SUCCESS
TLSHandshake,543,1547,SUCCESS
TLSHandshake,544,1586,SUCCESS
TLSHandshake,545,1655,SUCCESS
TLSHandshake,546,1652,SUCCESS
TLSHandshake,547,1595,SUCCESS
